CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
SP-20860,Sung,Pak,Standard Class,Corporate,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
JE-15745,Joel,Eaton,First Class,Consumer,Louisville,United States,2022-06-15
,,,,,,,2022-06-15
MP-17965,Michael,Paige,Standard Class,Corporate,Lawrence,United States,2022-06-15
NF-18385,Natalie,Fritzler,Second Class,Consumer,Jackson,United States,2022-06-15
JM-15265,Janet,Molinari,Second Class,Corporate,Canton,United States,2022-06-15
JM-15265,Janet,Molinari,Second Class,Corporate,Canton,United States,2022-06-15
,,,,,,,2022-06-15
KH-16630,Ken,Heidel,Standard Class,Corporate,San Antonio,United States,2022-06-15
RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
DB-13060,Dave,Brooks,First Class,Consumer,Lowell,United States,2022-06-15
MK-18160,Mike,Kennedy,Standard Class,Consumer,Jacksonville,United States,2022-06-15
MK-18160,Mike,Kennedy,Standard Class,Consumer,Jacksonville,United States,2022-06-15
,,,,,,,2022-06-15
PO-19180,Philisse,Overcash,Second Class,Home Office,Chicago,United States,2022-06-15
BB-11545,Brenda,Bowman,Standard Class,Corporate,Houston,United States,2022-06-15
CV-12805,Cynthia,Voltz,Second Class,Corporate,New York City,United States,2022-06-15
PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
,,,,,,,2022-06-15
PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
,,,,,,,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
EB-13705,Ed,Braxton,Standard Class,Corporate,Akron,United States,2022-06-15
EB-13705,Ed,Braxton,Standard Class,Corporate,Akron,United States,2022-06-15
KH-16630,Ken,Heidel,Standard Class,Corporate,Norman,United States,2022-06-15
,,,,,,,2022-06-15
NF-18385,Natalie,Fritzler,Standard Class,Consumer,Decatur,United States,2022-06-15
NF-18385,Natalie,Fritzler,Standard Class,Consumer,Decatur,United States,2022-06-15
JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
,,,,,,,2022-06-15
JS-15940,Joni,Sundaresam,Standard Class,Home Office,Park Ridge,United States,2022-06-15
DS-13180,David,Smith,Standard Class,Corporate,Amarillo,United States,2022-06-15
CC-12670,Craig,Carreira,Second Class,Consumer,Chicago,United States,2022-06-15
,,,,,,,2022-06-15
JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
,,,,,,,2022-06-15
JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
KH-16690,Kristen,Hastings,Standard Class,Corporate,Los Angeles,United States,2022-06-15
JE-15475,Jeremy,Ellison,Standard Class,Consumer,Troy,United States,2022-06-15
JG-15805,John,Grady,Standard Class,Corporate,New York City,United States,2022-06-15
,,,,,,,2022-06-15
XP-21865,Xylona,Preis,Standard Class,Consumer,San Diego,United States,2022-06-15
,,,,,,,2022-06-15
EM-14065,Erin,Mull,Standard Class,Consumer,New York City,United States,2022-06-15
MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
SA-20830,Sue,Ann Reed,First Class,Consumer,Chicago,United States,2022-06-15
CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
AJ-10960,Astrea,Jones,Standard Class,Consumer,Rochester,United States,2022-06-15
AJ-10960,Astrea,Jones,Standard Class,Consumer,Rochester,United States,2022-06-15
SS-20590,Sonia,Sunley,Standard Class,Consumer,Seattle,United States,2022-06-15
RO-19780,Rose,O'Brian,Second Class,Consumer,Memphis,United States,2022-06-15
,,,,,,,2022-06-15
SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
,,,,,,,2022-06-15
SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
LS-17245,Lynn,Smith,First Class,Consumer,Gladstone,United States,2022-06-15
LS-17245,Lynn,Smith,First Class,Consumer,Gladstone,United States,2022-06-15
,,,,,,,2022-06-15
BN-11515,Bradley,Nguyen,Standard Class,Consumer,Los Angeles,United States,2022-06-15
BN-11515,Bradley,Nguyen,Standard Class,Consumer,Los Angeles,United States,2022-06-15
AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
,,,,,,,2022-06-15
DB-13210,Dean,Braden,Standard Class,Consumer,Houston,United States,2022-06-15
DB-13210,Dean,Braden,Standard Class,Consumer,Houston,United States,2022-06-15
MC-17605,Matt,Connell,First Class,Corporate,Detroit,United States,2022-06-15
LH-17155,Logan,Haushalter,First Class,Consumer,Los Angeles,United States,2022-06-15
LH-17155,Logan,Haushalter,First Class,Consumer,Los Angeles,United States,2022-06-15
BD-11605,Brian,Dahlen,Standard Class,Consumer,Lawrence,United States,2022-06-15
PH-18790,Patricia,Hirasaki,Standard Class,Home Office,Lakeland,United States,2022-06-15
,,,,,,,2022-06-15
MG-18145,Mike,Gockenbach,Standard Class,Consumer,Philadelphia,United States,2022-06-15
MG-18145,Mike,Gockenbach,Standard Class,Consumer,Philadelphia,United States,2022-06-15
,,,,,,,2022-06-15
KB-16240,Karen,Bern,Second Class,Corporate,Los Angeles,United States,2022-06-15
JC-15340,Jasper,Cacioppo,Standard Class,Consumer,Los Angeles,United States,2022-06-15
RL-19615,Rob,Lucas,Second Class,Consumer,Montgomery,United States,2022-06-15
RL-19615,Rob,Lucas,Second Class,Consumer,Montgomery,United States,2022-06-15
AA-10375,Allen,Armold,Standard Class,Consumer,Mesa,United States,2022-06-15
,,,,,,,2022-06-15
MP-17470,Mark,Packer,Standard Class,Home Office,New York City,United States,2022-06-15
DK-12985,Darren,Koutras,Standard Class,Consumer,Henderson,United States,2022-06-15
,,,,,,,2022-06-15
BD-11500,Bradley,Drucker,First Class,Consumer,Green Bay,United States,2022-06-15
ES-14080,Erin,Smith,First Class,Corporate,Tucson,United States,2022-06-15
LM-17065,Liz,MacKendrick,Standard Class,Consumer,Springfield,United States,2022-06-15
PG-18895,Paul,Gonzalez,Standard Class,Consumer,Fort Worth,United States,2022-06-15
PG-18895,Paul,Gonzalez,Standard Class,Consumer,Fort Worth,United States,2022-06-15
,,,,,,,2022-06-15
AS-10135,Adrian,Shami,First Class,Home Office,New York City,United States,2022-06-15
AS-10135,Adrian,Shami,First Class,Home Office,New York City,United States,2022-06-15
DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
BD-11320,Bill,Donatelli,Second Class,Consumer,San Francisco,United States,2022-06-15
,,,,,,,2022-06-15
GT-14710,Greg,Tran,Standard Class,Consumer,Houston,United States,2022-06-15
DK-13225,Dean,Katz,Second Class,Corporate,Anaheim,United States,2022-06-15
AJ-10945,Ashley,Jarboe,Second Class,Consumer,Wilmington,United States,2022-06-15
OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
LP-17080,Liz,Pelletier,Second Class,Consumer,San Francisco,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CA-12775,Cynthia,Arntzen,Second Class,Consumer,Tampa,United States,2022-06-15
,,,,,,,2022-06-15
JF-15490,Jeremy,Farry,First Class,Consumer,Seattle,United States,2022-06-15
FP-14320,Frank,Preis,First Class,Consumer,Los Angeles,United States,2022-06-15
EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
,,,,,,,2022-06-15
EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
SF-20200,Sarah,Foster,Standard Class,Consumer,Marysville,United States,2022-06-15
TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CC-12145,Charles,Crestani,Standard Class,Consumer,Los Angeles,United States,2022-06-15
DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
BD-11725,Bruce,Degenhardt,Standard Class,Consumer,Richmond,United States,2022-06-15
,,,,,,,2022-06-15
ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
MS-17830,Melanie,Seite,Standard Class,Consumer,Laredo,United States,2022-06-15
MS-17830,Melanie,Seite,Standard Class,Consumer,Laredo,United States,2022-06-15
LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
TP-21130,Theone,Pippenger,First Class,Consumer,Philadelphia,United States,2022-06-15
CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
NB-18655,Nona,Balk,First Class,Corporate,Dallas,United States,2022-06-15
NB-18655,Nona,Balk,First Class,Corporate,Dallas,United States,2022-06-15
GD-14590,Giulietta,Dortch,Second Class,Corporate,Philadelphia,United States,2022-06-15
GD-14590,Giulietta,Dortch,Second Class,Corporate,Philadelphia,United States,2022-06-15
CK-12595,Clytie,Kelty,Second Class,Consumer,Grove City,United States,2022-06-15
CK-12595,Clytie,Kelty,Second Class,Consumer,Grove City,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
NG-18355,Nat,Gilpin,Second Class,Corporate,New York City,United States,2022-06-15
NG-18355,Nat,Gilpin,Second Class,Corporate,New York City,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
SF-20965,Sylvia,Foulston,Standard Class,Corporate,Dearborn,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
AT-10735,Annie,Thurman,Standard Class,Consumer,Seattle,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
DJ-13420,Denny,Joy,Second Class,Corporate,Warner Robins,United States,2022-06-15
ME-17725,Max,Engle,Standard Class,Consumer,Aurora,United States,2022-06-15
ME-17725,Max,Engle,Standard Class,Consumer,Aurora,United States,2022-06-15
RB-19465,Rick,Bensley,Standard Class,Home Office,Vallejo,United States,2022-06-15
RB-19465,Rick,Bensley,Standard Class,Home Office,Vallejo,United States,2022-06-15
JD-16150,Justin,Deggeller,Standard Class,Corporate,Minneapolis,United States,2022-06-15
JL-15835,John,Lee,Second Class,Consumer,Mission Viejo,United States,2022-06-15
JL-15835,John,Lee,Second Class,Consumer,Mission Viejo,United States,2022-06-15
SC-20305,Sean,Christensen,Standard Class,Consumer,Rochester Hills,United States,2022-06-15
TW-21025,Tamara,Willingham,Standard Class,Home Office,Plainfield,United States,2022-06-15
,,,,,,,2022-06-15
BB-10990,Barry,Blumstein,Standard Class,Corporate,Sierra Vista,United States,2022-06-15
BB-10990,Barry,Blumstein,Standard Class,Corporate,Sierra Vista,United States,2022-06-15
AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
,,,,,,,2022-06-15
AR-10405,Allen,Rosenblatt,Standard Class,Corporate,New York City,United States,2022-06-15
AR-10405,Allen,Rosenblatt,Standard Class,Corporate,New York City,United States,2022-06-15
CR-12730,Craig,Reiter,Standard Class,Consumer,Columbus,United States,2022-06-15
CR-12730,Craig,Reiter,Standard Class,Consumer,Columbus,United States,2022-06-15
CR-12730,Craig,Reiter,Standard Class,Consumer,Columbus,United States,2022-06-15
EH-14125,Eugene,Hildebrand,Same Day,Home Office,Aurora,United States,2022-06-15
EH-14125,Eugene,Hildebrand,Same Day,Home Office,Aurora,United States,2022-06-15
,,,,,,,2022-06-15
CB-12025,Cassandra,Brandow,Standard Class,Consumer,Arlington,United States,2022-06-15
CB-12025,Cassandra,Brandow,Standard Class,Consumer,Arlington,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
TH-21235,Tiffany,House,Second Class,Corporate,Dallas,United States,2022-06-15
TH-21235,Tiffany,House,Second Class,Corporate,Dallas,United States,2022-06-15
TH-21235,Tiffany,House,Second Class,Corporate,Dallas,United States,2022-06-15
,,,,,,,2022-06-15
MO-17800,Meg,O'Connel,Standard Class,Home Office,Chicago,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
TD-20995,Tamara,Dahlen,Standard Class,Consumer,Quincy,United States,2022-06-15
RB-19570,Rob,Beeghly,First Class,Consumer,Columbus,United States,2022-06-15
,,,,,,,2022-06-15
RB-19570,Rob,Beeghly,First Class,Consumer,Columbus,United States,2022-06-15
CD-11980,Carol,Darley,Standard Class,Consumer,Tyler,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CD-11980,Carol,Darley,Standard Class,Consumer,Tyler,United States,2022-06-15
DJ-13630,Doug,Jacobs,Standard Class,Consumer,New York City,United States,2022-06-15
DJ-13630,Doug,Jacobs,Standard Class,Consumer,New York City,United States,2022-06-15
DJ-13630,Doug,Jacobs,Standard Class,Consumer,New York City,United States,2022-06-15
GT-14635,Grant,Thornton,Same Day,Corporate,Burlington,United States,2022-06-15
,,,,,,,2022-06-15
MC-17845,Michael,Chen,First Class,Consumer,Jackson,United States,2022-06-15
MC-17845,Michael,Chen,First Class,Consumer,Jackson,United States,2022-06-15
MC-17845,Michael,Chen,First Class,Consumer,Jackson,United States,2022-06-15
,,,,,,,2022-06-15
NP-18325,Naresj,Patel,Second Class,Consumer,Waynesboro,United States,2022-06-15
NP-18325,Naresj,Patel,Second Class,Consumer,Waynesboro,United States,2022-06-15
NP-18325,Naresj,Patel,Second Class,Consumer,Waynesboro,United States,2022-06-15
AB-10165,Alan,Barnes,Standard Class,Consumer,Los Angeles,United States,2022-06-15
AB-10165,Alan,Barnes,Standard Class,Consumer,Los Angeles,United States,2022-06-15
