,CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
395,SS-20140,Saphhira,Shifley,Second Class,Corporate,Warwick,United States,2022-06-15
396,SS-20140,Saphhira,Shifley,Second Class,Corporate,Warwick,United States,2022-06-15
397,,,,,,,,2022-06-15
398,AG-10675,Anna,Gayman,Second Class,Consumer,Houston,United States,2022-06-15
399,,,,,,,,2022-06-15
400,,,,,,,,2022-06-15
401,AG-10675,Anna,Gayman,Second Class,Consumer,Houston,United States,2022-06-15
402,LF-17185,Luke,Foster,First Class,Consumer,Miami,United States,2022-06-15
403,,,,,,,,2022-06-15
404,RF-19840,Roy,Französisch,Standard Class,Consumer,New York City,United States,2022-06-15
405,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
406,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
407,,,,,,,,2022-06-15
408,,,,,,,,2022-06-15
409,,,,,,,,2022-06-15
410,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
411,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
412,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
413,KH-16510,Keith,Herrera,Standard Class,Consumer,San Francisco,United States,2022-06-15
414,KC-16675,Kimberly,Carter,Standard Class,Corporate,Seattle,United States,2022-06-15
415,KC-16675,Kimberly,Carter,Standard Class,Corporate,Seattle,United States,2022-06-15
416,CJ-12010,Caroline,Jumper,Standard Class,Consumer,Huntington Beach,United States,2022-06-15
417,PB-19150,Philip,Brown,Standard Class,Consumer,Los Angeles,United States,2022-06-15
418,VB-21745,Victoria,Brennan,Standard Class,Corporate,Richmond,United States,2022-06-15
419,SP-20860,Sung,Pak,Standard Class,Corporate,Los Angeles,United States,2022-06-15
420,,,,,,,,2022-06-15
421,JE-15745,Joel,Eaton,First Class,Consumer,Louisville,United States,2022-06-15
422,,,,,,,,2022-06-15
423,MP-17965,Michael,Paige,Standard Class,Corporate,Lawrence,United States,2022-06-15
424,NF-18385,Natalie,Fritzler,Second Class,Consumer,Jackson,United States,2022-06-15
425,JM-15265,Janet,Molinari,Second Class,Corporate,Canton,United States,2022-06-15
426,JM-15265,Janet,Molinari,Second Class,Corporate,Canton,United States,2022-06-15
427,,,,,,,,2022-06-15
428,KH-16630,Ken,Heidel,Standard Class,Corporate,San Antonio,United States,2022-06-15
429,RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
430,RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
431,RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
432,RB-19795,Ross,Baird,Standard Class,Home Office,Gastonia,United States,2022-06-15
433,DB-13060,Dave,Brooks,First Class,Consumer,Lowell,United States,2022-06-15
434,MK-18160,Mike,Kennedy,Standard Class,Consumer,Jacksonville,United States,2022-06-15
435,MK-18160,Mike,Kennedy,Standard Class,Consumer,Jacksonville,United States,2022-06-15
436,,,,,,,,2022-06-15
437,PO-19180,Philisse,Overcash,Second Class,Home Office,Chicago,United States,2022-06-15
438,BB-11545,Brenda,Bowman,Standard Class,Corporate,Houston,United States,2022-06-15
439,CV-12805,Cynthia,Voltz,Second Class,Corporate,New York City,United States,2022-06-15
440,PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
441,PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
442,PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
443,,,,,,,,2022-06-15
444,PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
445,PK-19075,Pete,Kriz,Second Class,Consumer,Detroit,United States,2022-06-15
446,,,,,,,,2022-06-15
447,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
448,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
449,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
450,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
451,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
452,RB-19360,Raymond,Buch,Second Class,Consumer,Auburn,United States,2022-06-15
453,EB-13705,Ed,Braxton,Standard Class,Corporate,Akron,United States,2022-06-15
454,EB-13705,Ed,Braxton,Standard Class,Corporate,Akron,United States,2022-06-15
455,KH-16630,Ken,Heidel,Standard Class,Corporate,Norman,United States,2022-06-15
456,,,,,,,,2022-06-15
457,NF-18385,Natalie,Fritzler,Standard Class,Consumer,Decatur,United States,2022-06-15
458,NF-18385,Natalie,Fritzler,Standard Class,Consumer,Decatur,United States,2022-06-15
459,JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
460,JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
461,JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
462,TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
463,TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
464,TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
465,TN-21040,Tanja,Norvell,Standard Class,Home Office,Phoenix,United States,2022-06-15
466,,,,,,,,2022-06-15
467,JS-15940,Joni,Sundaresam,Standard Class,Home Office,Park Ridge,United States,2022-06-15
468,DS-13180,David,Smith,Standard Class,Corporate,Amarillo,United States,2022-06-15
469,CC-12670,Craig,Carreira,Second Class,Consumer,Chicago,United States,2022-06-15
470,,,,,,,,2022-06-15
471,JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
472,,,,,,,,2022-06-15
473,JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
474,,,,,,,,2022-06-15
475,,,,,,,,2022-06-15
476,JP-15520,Jeremy,Pistek,Second Class,Consumer,San Francisco,United States,2022-06-15
477,KH-16690,Kristen,Hastings,Standard Class,Corporate,Los Angeles,United States,2022-06-15
478,JE-15475,Jeremy,Ellison,Standard Class,Consumer,Troy,United States,2022-06-15
479,JG-15805,John,Grady,Standard Class,Corporate,New York City,United States,2022-06-15
480,,,,,,,,2022-06-15
481,XP-21865,Xylona,Preis,Standard Class,Consumer,San Diego,United States,2022-06-15
482,,,,,,,,2022-06-15
483,EM-14065,Erin,Mull,Standard Class,Consumer,New York City,United States,2022-06-15
484,MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
485,MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
486,MT-18070,Michelle,Tran,First Class,Home Office,Los Angeles,United States,2022-06-15
487,SA-20830,Sue,Ann Reed,First Class,Consumer,Chicago,United States,2022-06-15
488,CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
489,CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
490,CW-11905,Carl,Weiss,Second Class,Home Office,Huntsville,United States,2022-06-15
491,AJ-10960,Astrea,Jones,Standard Class,Consumer,Rochester,United States,2022-06-15
492,AJ-10960,Astrea,Jones,Standard Class,Consumer,Rochester,United States,2022-06-15
493,SS-20590,Sonia,Sunley,Standard Class,Consumer,Seattle,United States,2022-06-15
494,RO-19780,Rose,O'Brian,Second Class,Consumer,Memphis,United States,2022-06-15
495,,,,,,,,2022-06-15
496,SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
497,,,,,,,,2022-06-15
498,SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
499,SC-20095,Sanjit,Chand,Standard Class,Consumer,Costa Mesa,United States,2022-06-15
500,MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
501,MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
502,MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
503,MY-17380,Maribeth,Yedwab,Standard Class,Corporate,Parker,United States,2022-06-15
504,,,,,,,,2022-06-15
505,,,,,,,,2022-06-15
506,CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
507,CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
508,CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
509,CM-12385,Christopher,Martinez,Standard Class,Consumer,Atlanta,United States,2022-06-15
510,LS-17245,Lynn,Smith,First Class,Consumer,Gladstone,United States,2022-06-15
511,LS-17245,Lynn,Smith,First Class,Consumer,Gladstone,United States,2022-06-15
512,,,,,,,,2022-06-15
513,BN-11515,Bradley,Nguyen,Standard Class,Consumer,Los Angeles,United States,2022-06-15
514,BN-11515,Bradley,Nguyen,Standard Class,Consumer,Los Angeles,United States,2022-06-15
515,AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
516,AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
517,AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
518,AD-10180,Alan,Dominguez,Standard Class,Home Office,Great Falls,United States,2022-06-15
519,,,,,,,,2022-06-15
520,DB-13210,Dean,Braden,Standard Class,Consumer,Houston,United States,2022-06-15
521,DB-13210,Dean,Braden,Standard Class,Consumer,Houston,United States,2022-06-15
522,MC-17605,Matt,Connell,First Class,Corporate,Detroit,United States,2022-06-15
523,LH-17155,Logan,Haushalter,First Class,Consumer,Los Angeles,United States,2022-06-15
524,LH-17155,Logan,Haushalter,First Class,Consumer,Los Angeles,United States,2022-06-15
525,BD-11605,Brian,Dahlen,Standard Class,Consumer,Lawrence,United States,2022-06-15
526,PH-18790,Patricia,Hirasaki,Standard Class,Home Office,Lakeland,United States,2022-06-15
527,,,,,,,,2022-06-15
528,MG-18145,Mike,Gockenbach,Standard Class,Consumer,Philadelphia,United States,2022-06-15
529,MG-18145,Mike,Gockenbach,Standard Class,Consumer,Philadelphia,United States,2022-06-15
530,,,,,,,,2022-06-15
531,KB-16240,Karen,Bern,Second Class,Corporate,Los Angeles,United States,2022-06-15
532,JC-15340,Jasper,Cacioppo,Standard Class,Consumer,Los Angeles,United States,2022-06-15
533,RL-19615,Rob,Lucas,Second Class,Consumer,Montgomery,United States,2022-06-15
534,RL-19615,Rob,Lucas,Second Class,Consumer,Montgomery,United States,2022-06-15
535,AA-10375,Allen,Armold,Standard Class,Consumer,Mesa,United States,2022-06-15
536,,,,,,,,2022-06-15
537,MP-17470,Mark,Packer,Standard Class,Home Office,New York City,United States,2022-06-15
538,DK-12985,Darren,Koutras,Standard Class,Consumer,Henderson,United States,2022-06-15
539,,,,,,,,2022-06-15
540,BD-11500,Bradley,Drucker,First Class,Consumer,Green Bay,United States,2022-06-15
541,ES-14080,Erin,Smith,First Class,Corporate,Tucson,United States,2022-06-15
542,LM-17065,Liz,MacKendrick,Standard Class,Consumer,Springfield,United States,2022-06-15
543,PG-18895,Paul,Gonzalez,Standard Class,Consumer,Fort Worth,United States,2022-06-15
544,PG-18895,Paul,Gonzalez,Standard Class,Consumer,Fort Worth,United States,2022-06-15
545,,,,,,,,2022-06-15
546,AS-10135,Adrian,Shami,First Class,Home Office,New York City,United States,2022-06-15
547,AS-10135,Adrian,Shami,First Class,Home Office,New York City,United States,2022-06-15
548,DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
549,DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
550,DK-13225,Dean,Katz,Second Class,Corporate,Chicago,United States,2022-06-15
551,BD-11320,Bill,Donatelli,Second Class,Consumer,San Francisco,United States,2022-06-15
552,,,,,,,,2022-06-15
553,GT-14710,Greg,Tran,Standard Class,Consumer,Houston,United States,2022-06-15
554,DK-13225,Dean,Katz,Second Class,Corporate,Anaheim,United States,2022-06-15
555,AJ-10945,Ashley,Jarboe,Second Class,Consumer,Wilmington,United States,2022-06-15
556,OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
557,OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
558,OT-18730,Olvera,Toch,Standard Class,Consumer,Los Angeles,United States,2022-06-15
559,LP-17080,Liz,Pelletier,Second Class,Consumer,San Francisco,United States,2022-06-15
560,,,,,,,,2022-06-15
561,,,,,,,,2022-06-15
562,CA-12775,Cynthia,Arntzen,Second Class,Consumer,Tampa,United States,2022-06-15
563,,,,,,,,2022-06-15
564,JF-15490,Jeremy,Farry,First Class,Consumer,Seattle,United States,2022-06-15
565,FP-14320,Frank,Preis,First Class,Consumer,Los Angeles,United States,2022-06-15
566,EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
567,,,,,,,,2022-06-15
568,EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
569,EB-13840,Ellis,Ballard,Standard Class,Corporate,Seattle,United States,2022-06-15
570,JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
571,JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
572,JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
573,JF-15415,Jennifer,Ferguson,Standard Class,Consumer,New York City,United States,2022-06-15
574,SF-20200,Sarah,Foster,Standard Class,Consumer,Marysville,United States,2022-06-15
575,TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
576,TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
577,TG-21640,Trudy,Glocke,Second Class,Consumer,Long Beach,United States,2022-06-15
578,,,,,,,,2022-06-15
579,,,,,,,,2022-06-15
580,CC-12145,Charles,Crestani,Standard Class,Consumer,Los Angeles,United States,2022-06-15
581,DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
582,DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
583,DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
584,DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
585,DV-13465,Dianna,Vittorini,Standard Class,Consumer,Denver,United States,2022-06-15
586,BD-11725,Bruce,Degenhardt,Standard Class,Consumer,Richmond,United States,2022-06-15
587,,,,,,,,2022-06-15
588,ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
589,ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
590,ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
591,ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Salem,United States,2022-06-15
592,MS-17830,Melanie,Seite,Standard Class,Consumer,Laredo,United States,2022-06-15
593,MS-17830,Melanie,Seite,Standard Class,Consumer,Laredo,United States,2022-06-15
594,LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
595,LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
596,LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
597,LR-16915,Lena,Radford,Standard Class,Consumer,San Diego,United States,2022-06-15
598,TP-21130,Theone,Pippenger,First Class,Consumer,Philadelphia,United States,2022-06-15
599,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
600,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
601,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Philadelphia,United States,2022-06-15
602,,,,,,,,2022-06-15
603,,,,,,,,2022-06-15
604,AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
605,AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
606,AS-10240,Alan,Shonely,Standard Class,Consumer,Tampa,United States,2022-06-15
607,AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
608,AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
609,AR-10510,Andrew,Roberts,Standard Class,Consumer,Philadelphia,United States,2022-06-15
610,NB-18655,Nona,Balk,First Class,Corporate,Dallas,United States,2022-06-15
611,NB-18655,Nona,Balk,First Class,Corporate,Dallas,United States,2022-06-15
612,GD-14590,Giulietta,Dortch,Second Class,Corporate,Philadelphia,United States,2022-06-15
613,GD-14590,Giulietta,Dortch,Second Class,Corporate,Philadelphia,United States,2022-06-15
614,CK-12595,Clytie,Kelty,Second Class,Consumer,Grove City,United States,2022-06-15
615,CK-12595,Clytie,Kelty,Second Class,Consumer,Grove City,United States,2022-06-15
616,,,,,,,,2022-06-15
617,,,,,,,,2022-06-15
618,NG-18355,Nat,Gilpin,Second Class,Corporate,New York City,United States,2022-06-15
619,NG-18355,Nat,Gilpin,Second Class,Corporate,New York City,United States,2022-06-15
620,,,,,,,,2022-06-15
621,,,,,,,,2022-06-15
622,,,,,,,,2022-06-15
623,SF-20965,Sylvia,Foulston,Standard Class,Corporate,Dearborn,United States,2022-06-15
624,,,,,,,,2022-06-15
625,,,,,,,,2022-06-15
626,,,,,,,,2022-06-15
627,AT-10735,Annie,Thurman,Standard Class,Consumer,Seattle,United States,2022-06-15
628,,,,,,,,2022-06-15
629,,,,,,,,2022-06-15
630,FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
631,FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
632,FM-14380,Fred,McMath,Second Class,Consumer,Aurora,United States,2022-06-15
633,,,,,,,,2022-06-15
634,,,,,,,,2022-06-15
635,DJ-13420,Denny,Joy,Second Class,Corporate,Warner Robins,United States,2022-06-15
636,ME-17725,Max,Engle,Standard Class,Consumer,Aurora,United States,2022-06-15
637,ME-17725,Max,Engle,Standard Class,Consumer,Aurora,United States,2022-06-15
638,RB-19465,Rick,Bensley,Standard Class,Home Office,Vallejo,United States,2022-06-15
639,RB-19465,Rick,Bensley,Standard Class,Home Office,Vallejo,United States,2022-06-15
640,JD-16150,Justin,Deggeller,Standard Class,Corporate,Minneapolis,United States,2022-06-15
641,JL-15835,John,Lee,Second Class,Consumer,Mission Viejo,United States,2022-06-15
642,JL-15835,John,Lee,Second Class,Consumer,Mission Viejo,United States,2022-06-15
643,SC-20305,Sean,Christensen,Standard Class,Consumer,Rochester Hills,United States,2022-06-15
644,TW-21025,Tamara,Willingham,Standard Class,Home Office,Plainfield,United States,2022-06-15
645,,,,,,,,2022-06-15
646,BB-10990,Barry,Blumstein,Standard Class,Corporate,Sierra Vista,United States,2022-06-15
647,BB-10990,Barry,Blumstein,Standard Class,Corporate,Sierra Vista,United States,2022-06-15
648,AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
649,AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
650,AR-10825,Anthony,Rawles,Second Class,Corporate,Vancouver,United States,2022-06-15
651,,,,,,,,2022-06-15
652,AR-10405,Allen,Rosenblatt,Standard Class,Corporate,New York City,United States,2022-06-15
653,AR-10405,Allen,Rosenblatt,Standard Class,Corporate,New York City,United States,2022-06-15
