CustomerId;First Name;Last Name;ShipMode;Segment;City;Country;totalQuantityOfOrders
MV-18190;Mike;Vittorini;Standard Class;Consumer;New York City;United States;
JG-15115;Jack;Garza;Second Class;Consumer;Des Moines;United States;
JG-15115;Jack;Garza;Second Class;Consumer;Des Moines;United States;
BP-11095;Bart;Pistole;Second Class;Corporate;Peoria;United States;
VP-21730;Victor;Preis;Standard Class;Home Office;Las Vegas;United States;
SS-20140;Saphhira;Shifley;Second Class;Corporate;Warwick;United States;
SS-20140;Saphhira;Shifley;Second Class;Corporate;Warwick;United States;
HP-14815;Harold;Pawlan;Standard Class;Home Office;Jackson;United States;
AG-10675;Anna;Gayman;Second Class;Consumer;Houston;United States;
AG-10675;Anna;Gayman;Second Class;Consumer;Houston;United States;
AG-10675;Anna;Gayman;Second Class;Consumer;Houston;United States;
AG-10675;Anna;Gayman;Second Class;Consumer;Houston;United States;
LF-17185;Luke;Foster;First Class;Consumer;Miami;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Wilmington;United States;
RF-19840;Roy;Französisch;Standard Class;Consumer;New York City;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KH-16510;Keith;Herrera;Standard Class;Consumer;San Francisco;United States;
KC-16675;Kimberly;Carter;Standard Class;Corporate;Seattle;United States;
KC-16675;Kimberly;Carter;Standard Class;Corporate;Seattle;United States;
CJ-12010;Caroline;Jumper;Standard Class;Consumer;Huntington Beach;United States;
PB-19150;Philip;Brown;Standard Class;Consumer;Los Angeles;United States;
VB-21745;Victoria;Brennan;Standard Class;Corporate;Richmond;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Los Angeles;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Los Angeles;United States;
JE-15745;Joel;Eaton;First Class;Consumer;Louisville;United States;
MP-17965;Michael;Paige;Standard Class;Corporate;Lawrence;United States;
MP-17965;Michael;Paige;Standard Class;Corporate;Lawrence;United States;
NF-18385;Natalie;Fritzler;Second Class;Consumer;Jackson;United States;
JM-15265;Janet;Molinari;Second Class;Corporate;Canton;United States;
JM-15265;Janet;Molinari;Second Class;Corporate;Canton;United States;
SD-20485;Shirley;Daniels;First Class;Home Office;New Rochelle;United States;
KH-16630;Ken;Heidel;Standard Class;Corporate;San Antonio;United States;
RB-19795;Ross;Baird;Standard Class;Home Office;Gastonia;United States;
RB-19795;Ross;Baird;Standard Class;Home Office;Gastonia;United States;
RB-19795;Ross;Baird;Standard Class;Home Office;Gastonia;United States;
RB-19795;Ross;Baird;Standard Class;Home Office;Gastonia;United States;
DB-13060;Dave;Brooks;First Class;Consumer;Lowell;United States;
MK-18160;Mike;Kennedy;Standard Class;Consumer;Jacksonville;United States;
MK-18160;Mike;Kennedy;Standard Class;Consumer;Jacksonville;United States;
PO-19180;Philisse;Overcash;Second Class;Home Office;Chicago;United States;
PO-19180;Philisse;Overcash;Second Class;Home Office;Chicago;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Houston;United States;
CV-12805;Cynthia;Voltz;Second Class;Corporate;New York City;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
PK-19075;Pete;Kriz;Second Class;Consumer;Detroit;United States;
TB-21595;Troy;Blackwell;Second Class;Consumer;Columbus;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
RB-19360;Raymond;Buch;Second Class;Consumer;Auburn;United States;
EB-13705;Ed;Braxton;Standard Class;Corporate;Akron;United States;
EB-13705;Ed;Braxton;Standard Class;Corporate;Akron;United States;
KH-16630;Ken;Heidel;Standard Class;Corporate;Norman;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Concord;United States;
NF-18385;Natalie;Fritzler;Standard Class;Consumer;Decatur;United States;
NF-18385;Natalie;Fritzler;Standard Class;Consumer;Decatur;United States;
JH-15985;Joseph;Holt;Standard Class;Consumer;Seattle;United States;
JH-15985;Joseph;Holt;Standard Class;Consumer;Seattle;United States;
JH-15985;Joseph;Holt;Standard Class;Consumer;Seattle;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;Phoenix;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;Phoenix;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;Phoenix;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;Phoenix;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;Phoenix;United States;
JS-15940;Joni;Sundaresam;Standard Class;Home Office;Park Ridge;United States;
DS-13180;David;Smith;Standard Class;Corporate;Amarillo;United States;
CC-12670;Craig;Carreira;Second Class;Consumer;Chicago;United States;
MH-17785;Maya;Herman;Standard Class;Corporate;Lindenhurst;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;San Francisco;United States;
KH-16690;Kristen;Hastings;Standard Class;Corporate;Los Angeles;United States;
JE-15475;Jeremy;Ellison;Standard Class;Consumer;Troy;United States;
JG-15805;John;Grady;Standard Class;Corporate;New York City;United States;
JG-15805;John;Grady;Standard Class;Corporate;New York City;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;San Diego;United States;
EM-14065;Erin;Mull;Standard Class;Consumer;New York City;United States;
EM-14065;Erin;Mull;Standard Class;Consumer;New York City;United States;
MT-18070;Michelle;Tran;First Class;Home Office;Los Angeles;United States;
MT-18070;Michelle;Tran;First Class;Home Office;Los Angeles;United States;
MT-18070;Michelle;Tran;First Class;Home Office;Los Angeles;United States;
SA-20830;Sue;Ann Reed;First Class;Consumer;Chicago;United States;
CW-11905;Carl;Weiss;Second Class;Home Office;Huntsville;United States;
CW-11905;Carl;Weiss;Second Class;Home Office;Huntsville;United States;
CW-11905;Carl;Weiss;Second Class;Home Office;Huntsville;United States;
AJ-10960;Astrea;Jones;Standard Class;Consumer;Rochester;United States;
AJ-10960;Astrea;Jones;Standard Class;Consumer;Rochester;United States;
SS-20590;Sonia;Sunley;Standard Class;Consumer;Seattle;United States;
RO-19780;Rose;O'Brian;Second Class;Consumer;Memphis;United States;
MD-17350;Maribeth;Dona;Standard Class;Consumer;Fayetteville;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Costa Mesa;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Costa Mesa;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Costa Mesa;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Costa Mesa;United States;
MY-17380;Maribeth;Yedwab;Standard Class;Corporate;Parker;United States;
MY-17380;Maribeth;Yedwab;Standard Class;Corporate;Parker;United States;
MY-17380;Maribeth;Yedwab;Standard Class;Corporate;Parker;United States;
MY-17380;Maribeth;Yedwab;Standard Class;Corporate;Parker;United States;
MY-17380;Maribeth;Yedwab;Standard Class;Corporate;Parker;United States;
EB-13705;Ed;Braxton;Second Class;Corporate;New York City;United States;
CM-12385;Christopher;Martinez;Standard Class;Consumer;Atlanta;United States;
CM-12385;Christopher;Martinez;Standard Class;Consumer;Atlanta;United States;
CM-12385;Christopher;Martinez;Standard Class;Consumer;Atlanta;United States;
CM-12385;Christopher;Martinez;Standard Class;Consumer;Atlanta;United States;
LS-17245;Lynn;Smith;First Class;Consumer;Gladstone;United States;
LS-17245;Lynn;Smith;First Class;Consumer;Gladstone;United States;
LF-17185;Luke;Foster;First Class;Consumer;Newark;United States;
BN-11515;Bradley;Nguyen;Standard Class;Consumer;Los Angeles;United States;
BN-11515;Bradley;Nguyen;Standard Class;Consumer;Los Angeles;United States;
AD-10180;Alan;Dominguez;Standard Class;Home Office;Great Falls;United States;
AD-10180;Alan;Dominguez;Standard Class;Home Office;Great Falls;United States;
AD-10180;Alan;Dominguez;Standard Class;Home Office;Great Falls;United States;
AD-10180;Alan;Dominguez;Standard Class;Home Office;Great Falls;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Houston;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Houston;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Houston;United States;
MC-17605;Matt;Connell;First Class;Corporate;Detroit;United States;
LH-17155;Logan;Haushalter;First Class;Consumer;Los Angeles;United States;
LH-17155;Logan;Haushalter;First Class;Consumer;Los Angeles;United States;
BD-11605;Brian;Dahlen;Standard Class;Consumer;Lawrence;United States;
PH-18790;Patricia;Hirasaki;Standard Class;Home Office;Lakeland;United States;
PH-18790;Patricia;Hirasaki;Standard Class;Home Office;Lakeland;United States;
MG-18145;Mike;Gockenbach;Standard Class;Consumer;Philadelphia;United States;
MG-18145;Mike;Gockenbach;Standard Class;Consumer;Philadelphia;United States;
MG-18145;Mike;Gockenbach;Standard Class;Consumer;Philadelphia;United States;
KB-16240;Karen;Bern;Second Class;Corporate;Los Angeles;United States;
JC-15340;Jasper;Cacioppo;Standard Class;Consumer;Los Angeles;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Montgomery;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Montgomery;United States;
AA-10375;Allen;Armold;Standard Class;Consumer;Mesa;United States;
EP-13915;Emily;Phan;Second Class;Consumer;Chicago;United States;
MP-17470;Mark;Packer;Standard Class;Home Office;New York City;United States;
DK-12985;Darren;Koutras;Standard Class;Consumer;Henderson;United States;
DK-12985;Darren;Koutras;Standard Class;Consumer;Henderson;United States;
BD-11500;Bradley;Drucker;First Class;Consumer;Green Bay;United States;
ES-14080;Erin;Smith;First Class;Corporate;Tucson;United States;
LM-17065;Liz;MacKendrick;Standard Class;Consumer;Springfield;United States;
PG-18895;Paul;Gonzalez;Standard Class;Consumer;Fort Worth;United States;
PG-18895;Paul;Gonzalez;Standard Class;Consumer;Fort Worth;United States;
PG-18895;Paul;Gonzalez;Standard Class;Consumer;Fort Worth;United States;
AS-10135;Adrian;Shami;First Class;Home Office;New York City;United States;
AS-10135;Adrian;Shami;First Class;Home Office;New York City;United States;
DK-13225;Dean;Katz;Second Class;Corporate;Chicago;United States;
DK-13225;Dean;Katz;Second Class;Corporate;Chicago;United States;
DK-13225;Dean;Katz;Second Class;Corporate;Chicago;United States;
BD-11320;Bill;Donatelli;Second Class;Consumer;San Francisco;United States;
RC-19960;Ryan;Crowe;First Class;Consumer;Jacksonville;United States;
GT-14710;Greg;Tran;Standard Class;Consumer;Houston;United States;
DK-13225;Dean;Katz;Second Class;Corporate;Anaheim;United States;
AJ-10945;Ashley;Jarboe;Second Class;Consumer;Wilmington;United States;
OT-18730;Olvera;Toch;Standard Class;Consumer;Los Angeles;United States;
OT-18730;Olvera;Toch;Standard Class;Consumer;Los Angeles;United States;
OT-18730;Olvera;Toch;Standard Class;Consumer;Los Angeles;United States;
LP-17080;Liz;Pelletier;Second Class;Consumer;San Francisco;United States;
LP-17080;Liz;Pelletier;Second Class;Consumer;San Francisco;United States;
CA-12775;Cynthia;Arntzen;Second Class;Consumer;Tampa;United States;
CA-12775;Cynthia;Arntzen;Second Class;Consumer;Tampa;United States;
JF-15490;Jeremy;Farry;First Class;Consumer;Seattle;United States;
JF-15490;Jeremy;Farry;First Class;Consumer;Seattle;United States;
FP-14320;Frank;Preis;First Class;Consumer;Los Angeles;United States;
EB-13840;Ellis;Ballard;Standard Class;Corporate;Seattle;United States;
EB-13840;Ellis;Ballard;Standard Class;Corporate;Seattle;United States;
EB-13840;Ellis;Ballard;Standard Class;Corporate;Seattle;United States;
EB-13840;Ellis;Ballard;Standard Class;Corporate;Seattle;United States;
JF-15415;Jennifer;Ferguson;Standard Class;Consumer;New York City;United States;
JF-15415;Jennifer;Ferguson;Standard Class;Consumer;New York City;United States;
JF-15415;Jennifer;Ferguson;Standard Class;Consumer;New York City;United States;
JF-15415;Jennifer;Ferguson;Standard Class;Consumer;New York City;United States;
SF-20200;Sarah;Foster;Standard Class;Consumer;Marysville;United States;
TG-21640;Trudy;Glocke;Second Class;Consumer;Long Beach;United States;
TG-21640;Trudy;Glocke;Second Class;Consumer;Long Beach;United States;
TG-21640;Trudy;Glocke;Second Class;Consumer;Long Beach;United States;
CS-11950;Carlos;Soltero;Standard Class;Consumer;Chicago;United States;
CS-11950;Carlos;Soltero;Standard Class;Consumer;Chicago;United States;
CC-12145;Charles;Crestani;Standard Class;Consumer;Los Angeles;United States;
DV-13465;Dianna;Vittorini;Standard Class;Consumer;Denver;United States;
DV-13465;Dianna;Vittorini;Standard Class;Consumer;Denver;United States;
DV-13465;Dianna;Vittorini;Standard Class;Consumer;Denver;United States;
DV-13465;Dianna;Vittorini;Standard Class;Consumer;Denver;United States;
DV-13465;Dianna;Vittorini;Standard Class;Consumer;Denver;United States;
BD-11725;Bruce;Degenhardt;Standard Class;Consumer;Richmond;United States;
BD-11725;Bruce;Degenhardt;Standard Class;Consumer;Richmond;United States;
ZC-21910;Zuschuss;Carroll;Standard Class;Consumer;Salem;United States;
ZC-21910;Zuschuss;Carroll;Standard Class;Consumer;Salem;United States;
ZC-21910;Zuschuss;Carroll;Standard Class;Consumer;Salem;United States;
ZC-21910;Zuschuss;Carroll;Standard Class;Consumer;Salem;United States;
MS-17830;Melanie;Seite;Standard Class;Consumer;Laredo;United States;
MS-17830;Melanie;Seite;Standard Class;Consumer;Laredo;United States;
LR-16915;Lena;Radford;Standard Class;Consumer;San Diego;United States;
LR-16915;Lena;Radford;Standard Class;Consumer;San Diego;United States;
LR-16915;Lena;Radford;Standard Class;Consumer;San Diego;United States;
LR-16915;Lena;Radford;Standard Class;Consumer;San Diego;United States;
TP-21130;Theone;Pippenger;First Class;Consumer;Philadelphia;United States;
CK-12205;Chloris;Kastensmidt;Standard Class;Consumer;Philadelphia;United States;
CK-12205;Chloris;Kastensmidt;Standard Class;Consumer;Philadelphia;United States;
CK-12205;Chloris;Kastensmidt;Standard Class;Consumer;Philadelphia;United States;
AS-10240;Alan;Shonely;Standard Class;Consumer;Tampa;United States;
AS-10240;Alan;Shonely;Standard Class;Consumer;Tampa;United States;
AS-10240;Alan;Shonely;Standard Class;Consumer;Tampa;United States;
AS-10240;Alan;Shonely;Standard Class;Consumer;Tampa;United States;
AS-10240;Alan;Shonely;Standard Class;Consumer;Tampa;United States;
AR-10510;Andrew;Roberts;Standard Class;Consumer;Philadelphia;United States;
AR-10510;Andrew;Roberts;Standard Class;Consumer;Philadelphia;United States;
AR-10510;Andrew;Roberts;Standard Class;Consumer;Philadelphia;United States;
NB-18655;Nona;Balk;First Class;Corporate;Dallas;United States;
NB-18655;Nona;Balk;First Class;Corporate;Dallas;United States;
GD-14590;Giulietta;Dortch;Second Class;Corporate;Philadelphia;United States;
GD-14590;Giulietta;Dortch;Second Class;Corporate;Philadelphia;United States;
CK-12595;Clytie;Kelty;Second Class;Consumer;Grove City;United States;
CK-12595;Clytie;Kelty;Second Class;Consumer;Grove City;United States;
NG-18355;Nat;Gilpin;Second Class;Corporate;New York City;United States;
NG-18355;Nat;Gilpin;Second Class;Corporate;New York City;United States;
NG-18355;Nat;Gilpin;Second Class;Corporate;New York City;United States;
NG-18355;Nat;Gilpin;Second Class;Corporate;New York City;United States;
NG-18355;Nat;Gilpin;Second Class;Corporate;New York City;United States;
CA-12265;Christina;Anderson;Standard Class;Consumer;Chicago;United States;
SF-20965;Sylvia;Foulston;Standard Class;Corporate;Dearborn;United States;
